"";"FATEXP_10";"FATEXP_11";"FATEXP_13";"FATEXP_14";"FATEXP_15";"FATEXP_16";"FATEXP_17";"FATEXP_18";"FATEXP_19";"FATEXP_20";"FATEXP_21";"FATEXP_22";"FATEXP_23";"FATEXP_24";"FATEXP_25";"FATEXP_26";"FATEXP_27";"FATEXP_28";"FATEXP_29";"FATEXP_31";"FATEXP_32";"FATEXP_33";"FATEXP_C";"C_DEFL";"DIVIZ08";"DIVID08";"DIVIE08";"DIVIZ10";"DIVID10";"DIVIE10";"DIVIZ11";"DIVID11";"DIVIE11";"DIVIZ13";"DIVID13";"DIVIE13";"DIVIZ14";"DIVID14";"DIVIE14";"DIVIZ15";"DIVID15";"DIVIE15";"DIVIZ16";"DIVID16";"DIVIE16";"DIVIZ17";"DIVID17";"DIVIE17";"DIVIZ18";"DIVID18";"DIVIE18";"DIVID19";"DIVIZ20";"DIVID20";"DIVIE20";"DIVIZ21";"DIVID21";"DIVIE21";"DIVIZ22";"DIVID22";"DIVIE22";"DIVIZ23";"DIVID23";"DIVIE23";"DIVIZ24";"DIVID24";"DIVIE24";"DIVIZ25";"DIVID25";"DIVIE25";"DIVIZ26";"DIVID26";"DIVIE26";"DIVIZ27";"DIVID27";"DIVIE27";"DIVIZ28";"DIVID28";"DIVIE28";"DIVIZ29";"DIVID29";"DIVIE29";"DIVIZ30";"DIVIZ31";"DIVID31";"DIVIE31";"DIVIZ32";"DIVID32";"DIVIE32";"DIVIZ33";"DIVID33";"MIGSZ_1";"NONDUNAZ";"NONDUEST";"ENERGNAZ";"ENERGEST";"MIGSZ_2";"DUREVNAZ";"DUREVEST";"MIGSZ_3";"INVESNAZ";"INVESEST";"MIGSZ_4";"INTERNAZ";"INTEREST"
"2018q7";22,5494643;32,9877513;53,7077148;57,3723643;63,7948777;23,1308914;33,6452987;20,0304812;23,4994594;52,2534291;55,6335252;51,4030204;39,6777096;42,5802086;44,7088888;65,7850744;58,2660379;71,4261697;57,1569403;56,4569348;61,6704278;21,8304785;47,3913921;106,597152;110,772077;104,780458;90,491309;117,389989;103,00001;111,363254;114,077515;98,4135592;117,836214;110,58463;103,661523;105,914303;101,599262;105,647679;103,612096;106,798353;110,396798;106,07829;120,21225;112,098066;113,0978;104,592886;106,532114;101,506449;93,3942722;102,916581;96,9221015;102,639132;111,687427;103,424134;114,351818;167,416842;101,565876;137,02139;114,611246;103,583879;110,256429;110,807714;106,792548;103,040687;135,590416;121,885375;123,186145;121,34151;111,77334;113,933313;118,113712;107,573041;121,731492;105,973912;110,297785;102,187916;119,700095;108,109577;113,663493;116,834329;101,671521;108,891191;85,8181383;109,039982;112,377957;110,280818;109,766859;111,418399;110,353297;159,982995;110,01414;125,155837;103,134779;114,861855;103,863165;117,34424;98,1891893;109,610602;105,345388;115,168971;109,821213;111,30736;118,272144;111,775816;112,834222
"2018q8";22,6593339;32,2867725;53,6336556;56,8542989;63,4893159;23,9953116;33,1685894;20,931598;23,8555682;52,558118;53,5588954;51,6910947;39,8899328;41,4785367;46,103454;64,5053958;58,2950479;71,0676887;58,8310807;56,2827189;63,1727032;19,5796117;48,3234963;107,290734;117,689042;107,766329;84,3633299;117,604067;104,298534;113,320215;116,980439;105,643973;122,521329;111,032801;105,324893;107,621986;101,257721;109,374448;103,264601;110,24802;114,749132;108,978906;129,682862;110,83848;116,902446;106,176422;107,327497;99,7450866;94,6689098;100,568589;100,400496;105,815497;112,664861;104,165602;115,446721;152,68237;104,849251;129,503189;116,247152;102,694886;110,918391;109,975717;106,374019;103,3966;138,16147;128,528353;122,899091;124,837156;109,78768;118,548267;117,792021;107,613669;112,163762;110,622915;110,58388;102,573588;126,516167;114,203302;115,902815;127,396324;104,341961;118,633421;125,431885;110,7656;114,656239;112,373061;117,796081;115,180954;126,232575;142,976738;115,366672;121,530161;105,452229;113,635674;105,886158;121,955091;102,945362;110,524657;109,763017;124,984888;108,234141;118,338688;121,371892;112,665876;113,930496
"2018q9";22,874052;31,3651516;54,2117719;57,3649249;63,2915734;23,0381738;33,4273188;20,5292339;25,9929425;51,1162088;50,709487;51,6506878;39,2768501;42,7125778;46,630954;66,8149259;57,1475226;69,6846118;55,8681069;57,0013161;61,5038037;18,7493607;47,7033842;107,212543;124,086784;104,790281;107,730173;115,744483;102,389209;113,710834;111,254357;105,318518;119,68188;112,714915;103,537617;107,299166;104,58684;107,738776;104,766096;110,392432;112,633489;109,10282;118,098451;112,323376;112,370776;104,581773;106,527373;99,79351;98,9059219;100,713465;98,2895168;108,702057;111,119124;105,996721;112,194806;120,046654;104,647941;109,475164;116,230194;104,738731;111,268801;112,121805;110,181133;103,804464;133,767333;119,638205;119,873437;126,031372;107,267881;118,644116;112,768537;100,109866;112,141033;104,843652;112,559049;100,707261;121,793361;116,539501;114,646287;124,804572;112,659249;114,163535;108,570636;111,618684;113,538405;114,046953;112,25921;111,711055;109,052848;132,530873;119,375148;116,614083;104,036155;111,238774;107,580581;131,957332;99,7245585;110,731484;105,840409;120,003195;111,778351;116,511405;119,723442;111,62494;113,220931
"2018q10";22,4363387;32,5467318;54,2145392;56,946312;63,2532701;23,7660534;32,6073461;20,7790539;24,0873275;51,8383663;50,7676933;51,5890983;40,2178517;43,6294192;46,0227651;66,7203197;57,6774022;71,7514179;59,26041;56,3407736;62,4653109;20,6340583;47,7521732;105,793889;118,443111;113,452716;100,17704;114,720317;103,73719;111,060327;116,468348;106,946171;123,969536;108,355052;101,833527;105,501951;105,980747;110,810229;105,819099;109,843906;112,130635;111,207547;120,916805;113,378586;117,791561;100,190985;106,526121;97,502485;99,2741812;101,293861;100,77868;110,631469;112,420562;106,498836;114,370449;116,995293;107,509717;107,723096;116,09494;104,592312;112,046027;114,06922;107,537663;106,700048;133,200833;115,545914;121,605634;125,421125;109,681453;117,109059;118,431771;102,270194;116,647689;103,867624;109,951143;99,4129659;125,070189;108,130411;114,938577;123,464298;101,360484;114,035369;107,304096;110,862299;115,224148;112,792981;112,392413;112,820903;118,679651;132,682252;114,170087;115,487415;105,76306;111,859095;109,803427;129,77917;98,4907767;112,062737;109,452847;122,102233;103,367291;113,694539;119,359679;110,346532;113,070675
"2018q11";22,8942677;32,5689793;54,7918648;57,7058431;62,4805948;23,4323325;32,5689123;22,2081551;21,2262413;52,116104;52,3653931;51,0948412;39,217171;43,2886407;45,280223;66,451007;57,8905454;71,4467654;58,056608;57,1802796;62,6005164;19,891101;48,0416038;105,977333;195,79178;105,518721;110,329752;117,512715;103,84152;113,842613;116,651793;106,194126;126,988701;110,0088;99,8499539;105,86279;105,890489;105,891028;107,157208;107,468104;115,935795;107,799006;124,642984;110,686566;112,912295;100,423876;106,319882;96,576259;98,6242614;97,769183;105,645065;116,379417;111,669932;103,094995;113,64091;123,437538;98,3743333;107,928216;115,334948;104,305214;109,865579;113,102115;109,034075;104,141662;134,254723;116,60412;120,527794;124,119768;108,559357;113,116199;117,352901;103,653457;120,210153;106,786152;109,945274;101,069854;122,280122;108,118018;113,974883;121,347029;100,812516;108,733083;89,9582023;110,944152;113,054551;114,364936;111,472732;110,730288;115,315124;134,386552;112,088817;117,08958;104,574751;112,549223;115,567912;112,056703;100,768756;109,31754;108,814025;118,026461;103,946002;116,710296;119,785563;109,246138;111,878019
"2018q12";23,0534434;32,0462107;53,9873679;57,3979101;61,691076;22,3105001;32,9622241;21,487645;21,7867295;50,527421;51,631144;51,2841143;38,2095222;44,0557428;45,4825735;64,0949384;59,0071867;71,8499437;55,8230756;56,5945566;63,4328747;20,8402881;46,4849719;104,099477;114,513248;106,797235;103,69718;122,144258;102,289031;113,472897;124,080364;105,109649;123,311194;107,710861;102,132207;105,500413;109,897959;108,351142;106,235104;105,05727;113,052398;102,112072;116,756664;114,476105;109,676518;99,7244538;107,582542;99,139061;92,8109967;101,536803;105,064093;102,71383;103,457634;103,541806;107,147042;113,156049;98,6432442;103,91064;116,560105;104,170095;109,867339;110,434807;112,243733;103,034946;130,301806;113,030327;118,459962;122,913873;108,370326;113,070159;114,950678;112,197714;114,695662;111,195432;109,768108;106,992782;120,695386;110,413256;114,581919;123,403303;105,382867;105,853927;84,6056467;109,169818;114,157493;114,140405;112,62261;116,419273;119,633967;149,211165;111,269315;114,6306;104,508797;109,150739;102,386155;105,82066;98,9701073;111,694462;110,238288;115,922586;104,738118;108,037948;118,027142;110,00791;112,550293
"2019q1";22,7132771;32,6238165;54,1632546;57,2397513;61,1569731;23,4628225;32,4667615;21,7122563;20,3250591;50,9485911;51,079028;51,5781873;37,260338;42,0772893;46,0166642;64,2157954;58,5198085;72,9186775;58,7975269;57,0162578;62,8690522;19,6924016;47,0265351;105,49044;125,046294;108,812756;98,565252;120,026125;103,903072;112,320746;117,506242;105,275399;123,222354;108,577074;101,518328;105,296532;107,491508;107,183768;104,284734;110,855425;123,893871;105,122922;126,17543;110,302346;112,858008;102,456642;106,604953;97,2001514;103,722626;100,580674;105,259477;109,994573;106,51207;104,139709;108,300852;114,290955;100,797933;105,620626;118,149615;104,14959;111,497438;113,541596;114,806926;101,262827;128,388116;117,473572;117,234597;125,245823;109,53596;115,340525;119,009067;105,467713;112,263535;107,804886;110,023377;102,276851;123,392321;106,552109;116,705522;113,787458;88,789675;102,509425;112,242073;112,360485;112,005763;111,900872;116,640253;114,671619;119,962434;114,510291;107,227131;115,553169;106,502518;108,665487;108,622335;103,911589;103,934797;111,562337;110,391522;117,952488;100,868937;114,357723;117,9026;109,34284;110,536745
"2019q2";23,93878;33,6385716;53,9932273;57,9301926;59,5293664;22,8741196;33,242154;22,1502967;18,9355017;50,5382579;51,0751158;51,7947412;37,5153481;42,497192;45,8895535;65,5028158;58,9225048;71,6046867;56,5009833;57,2693457;62,5960074;21,7833481;46,7802695;105,807712;181,670875;116,112173;122,792044;121,125851;101,673341;119,146717;115,241387;103,830061;128,855564;107,53596;101,298589;104,579504;110,271152;106,456603;108,310245;109,663839;131,690573;99,1503648;121,728851;113,284521;112,83521;106,18681;105,016449;99,086651;102,80944;102,34942;109,134743;110,600718;105,609616;102,827069;106,354645;121,02668;106,360116;112,021218;115,406067;102,873092;110,33045;117,165095;115,875652;103,482368;129,643882;116,994585;118,553607;126,019712;110,709953;116,447631;120,157382;99,9889853;110,272863;109,941865;108,448279;102,780981;121,237177;111,086163;115,956627;119,749958;103,874901;106,960947;106,005138;111,20321;112,701904;114,767168;116,862564;112,450791;116,583983;135,114716;113,822517;116,945679;106,542251;111,979962;108,336391;85,4628214;103,395446;109,961996;110,632714;118,916282;107,229133;111,602344;119,177233;109,186692;111,216074
"2019q3";22,8196259;32,2102567;54,4684599;57,0139179;59,076791;23,328416;33,3182634;19,7043334;20,4808366;50,294196;54,2664873;51,3042833;36,407785;41,8682335;46,3276225;66,6240727;59,3540881;72,9742177;58,010939;56,5239387;62,9594272;20,0833507;46,8110863;105,995507;163,749676;112,598168;116,331542;117,593465;102,831597;112,499422;118,536078;108,099658;128,465175;110,382138;101,733435;106,803248;107,259365;108,654015;103,854304;111,311059;135,177257;97,0664863;128,641188;112,208429;115,367489;103,110096;105,165313;98,7633648;102,083044;106,913327;101,657936;106,771481;104,960383;102,488015;107,970157;123,243981;91,8501805;112,293163;113,386105;102,886716;109,391455;115,125872;118,047539;101,056097;130,788118;114,479106;119,100452;127,113741;109,199546;118,090268;127,295495;103,0216;116,842044;107,13284;107,025481;103,833236;125,298554;107,648739;117,052609;120,744022;102,181824;107,964407;115,909117;112,147231;112,29261;111,648278;119,04046;114,689976;123,455792;152,068689;122,232872;119,520929;105,993863;110,912635;104,435825;109,360947;104,55383;110,509683;113,952364;120,669263;105,431472;114,683252;117,678615;109,661256;111,865573
"2019q4";22,2442494;31,5802546;53,6545711;57,9423364;58,8672921;23,6742381;32,8906838;20,2209492;16,5378326;50,1332354;51,7245062;51,424075;36,9763583;43,4205468;45,6454113;66,9061261;59,0847026;71,4587867;58,0159407;55,4401288;62,0182871;23,6141522;45,9623207;104,727086;135,547527;110,486578;103,319568;121,420838;107,890679;115,752808;128,113299;111,497094;126,946979;108,162518;99,7607142;103,710964;116,558122;110,429348;110,32642;109,099375;131,980567;96,5119566;122,089901;110,455936;112,80171;103,873455;104,568354;98,197794;105,014733;108,076539;105,152713;108,297402;105,90651;101,845539;104,699503;129,761065;100,175139;112,259936;116,144123;102,744101;110,334159;113,039816;115,275495;100,197663;127,390748;111,45538;118,217874;122,865692;108,270705;113,643556;122,025292;101,136951;119,854596;106,821186;108,93535;103,281215;116,951229;109,102922;115,592207;117,844449;92,5958935;106,29525;110,055416;109,967068;115,242474;108,362148;113,234073;112,348532;113,83505;201,172538;123,090516;120,374535;110,645031;110,125991;106,514877;96,2260378;100,435464;112,444245;107,82288;117,699371;103,014438;110,840201;116,162121;107,218999;108,267998
"2019q5";23,0727876;33,0377765;53,8113439;57,1574703;59,0994555;23,6773853;33,2156678;20,5471763;19,7046886;50,4998418;53,0083166;52,2141688;37,0959735;42,5281966;45,7813192;61,1060125;58,2802893;70,9327524;56,482159;56,4412384;63,5378968;20,5978725;46,4712506;107,101098;157,29151;110,862414;102,834683;120,794784;103,70528;115,809699;126,102883;105,482612;125,403194;109,900403;99,3218582;102,73902;118,232053;114,649555;105,868899;115,043781;136,156324;97,7362943;131,301997;110,89084;117,900942;104,496187;106,04723;99,5684646;104,677077;111,266864;108,912446;106,828259;108,263669;101,707824;107,185534;129,938633;101,514793;121,135824;116,698955;102,937466;111,396964;119,557923;118,959157;103,474162;127,265018;116,235097;119,677059;127,095805;111,832784;118,579002;123,596196;118,720478;115,345068;112,993708;112,501083;104,368013;120,960299;114,559852;116,616303;124,445639;104,371683;110,710756;99,077112;114,51395;116,332987;113,942035;116,225508;115,696552;121,555229;136,029474;119,590528;120,446743;106,828684;111,978349;104,684734;119,083365;106,922296;113,340354;114,053127;120,776603;112,809615;112,832348;118,159283;109,835848;110,258025
"2019q6";22,4457975;30,1352782;53,6253731;57,1985894;57,349813;23,9702548;33,213248;21,462003;19,3619072;49,3699916;53,2111085;51,2505035;35,8997707;43,3805552;45,736096;67,733224;59,414012;73,0223724;55,3645534;56,0187475;62,3595798;21,9929181;46,7838803;106,516989;117,200673;116,861992;91,3165191;116,678838;102,943926;111,744132;117,7145;108,372109;116,566598;103,708882;97,6019592;99,3217301;116,074171;112,582775;109,657891;110,868814;136,393423;97,4960502;126,248892;109,776831;116,371702;100,324616;103,307534;95,941076;108,091653;101,477192;104,617714;103,312915;105,413947;104,070369;105,143666;121,374994;98,2371623;113,685256;111,143935;102,009993;107,590508;112,542716;116,566382;96,8524983;130,52386;112,866853;117,952567;125,470251;110,257333;117,524771;118,050578;99,1055018;117,100118;111,965035;108,718007;105,750361;119,816634;105,266559;116,464533;124,862047;110,601752;113,565412;105,751705;111,728417;114,276738;110,504835;117,324516;115,097832;118,053543;162,049801;113,667177;116,510644;107,205266;111,34408;102,851642;107,668282;102,788963;114,473282;112,18579;119,738404;109,709493;118,029719;116,241718;109,860324;108,318082
"2019q7";23,1461614;32,4079798;53,8147107;56,4986855;57,9152406;23,4742841;32,9614739;22,8380964;23,6247945;50,2782891;54,4935407;51,4555757;36,8881594;43,1831862;46,726214;65,1247632;59,7256446;72,3676464;59,5418214;56,6993147;63,0475559;21,8616801;47,224889;107,003336;192,600089;111,40879;122,978155;120,379865;105,151851;117,364069;115,464521;108,930966;126,449144;104,567774;99,7317997;99,8913938;109,998629;112,821246;105,600944;112,529608;134,228578;98,3190258;124,746889;108,792919;112,035459;104,286698;105,680256;97,6590883;107,450881;99,7300591;111,586314;102,224764;107,271553;104,802742;107,873878;129,833171;98,5981796;120,000042;113,667488;102,469574;109,117395;114,750749;114,864591;101,547012;125,876056;113,531499;117,394287;124,587741;109,313185;118,122909;110,047876;97,6474411;108,360721;110,694894;110,022573;105,105744;120,557933;105,04387;114,737377;121,357627;90,5674694;108,328905;105,144961;113,159911;114,797943;113,122395;115,11583;111,718471;120,551975;156,772786;113,670969;118,671488;108,453582;113,131523;102,515778;141,125261;105,240561;111,499075;114,207129;118,823844;105,799555;115,006204;116,04282;109,452052;108,904424
"2019q8";23,3930199;32,1736782;54,5379574;57,52962;57,5674567;24,8860189;33,0392453;24,0947521;21,6009406;50,7920377;54,2128791;51,7206142;36,118328;44,6722048;46,2123752;65,7222885;59,3829065;70,6801672;56,4174763;57,2268231;66,0681011;21,6956096;46,9779539;105,39835;103,071613;105,162441;93,8014953;122,619497;105,215035;119,672874;118,82314;107,861616;126,489079;105,186359;92,8540721;97,0505226;115,610836;108,392982;104,92195;101,896531;124,815801;93,6607003;123,756226;104,804648;114,337093;100,866398;104,012435;96,0088623;112,018296;99,6988234;120,021636;103,459275;105,976542;100,49207;104,830727;126,449466;101,969139;119,807339;115,995627;101,594942;109,436257;110,700546;117,857344;95,7339032;126,911575;107,59424;119,803348;124,297914;107,496762;114,537916;110,768621;94,0849636;111,91738;108,602743;107,231516;102,572258;119,232465;118,731881;113,025335;117,916122;98,8172761;102,267251;124,204752;111,549146;108,361268;111,793227;124,633777;107,199046;135,450463;129,709832;111,562431;118,412612;105,95068;111,851288;102,398276;118,780633;102,62972;108,989446;114,328294;118,752617;108,803677;114,213984;116,462278;106,439169;108,160825
"2019q9";23,0418877;35,0634073;53,2489242;57,2493049;57,1204795;24,2865403;32,4931327;21,7029382;22,362241;51,51092;55,4577959;52,3388804;36,0897476;44,308802;45,1533491;64,9891081;58,944212;71,8015944;56,8655348;56,0265984;63,3402909;20,8774674;46,6067452;105,795959;128,88193;115,100188;95,7231852;124,287359;104,735904;117,106952;116,880424;106,563737;140,292581;102,888772;99,6831156;98,6023721;106,41826;104,61764;101,556499;108,135699;134,902081;97,7002303;133,794927;109,403032;117,351146;99,2887949;105,256449;94,6231103;108,896837;104,29461;109,280116;102,963089;106,404912;102,137199;110,050411;130,038329;99,6296807;124,563679;116,01608;100,917612;110,553508;113,679061;116,919367;98,1890718;127,318442;112,612664;119,60219;122,842941;107,943565;112,614382;121,486887;108,538053;118,25267;108,312635;110,749119;104,262288;120,687278;108,794201;111,638066;118,584162;100,054624;108,451186;110,125539;111,578145;112,606436;108,07123;119,982974;114,723065;120,944115;130,288497;112,189084;120,68373;107,495007;113,469401;101,908226;124,189211;103,407622;113,017328;111,694059;118,088177;109,015496;110,177695;117,239781;108,391187;110,422889
"2019q10";23,0173431;32,5879397;54,4579472;57,34463;57,3435634;23,6866224;33,0187368;21,9015473;19,6196411;50,7465272;56,2273302;51,8179007;37,1844025;42,2127895;46,1662942;69,0807144;59,4194335;70,9317154;62,0373295;56,919471;64,3384478;22,5730915;47,0411801;105,772616;166,395914;107,635203;110,548746;121,925469;106,677869;118,20778;120,08823;111,247116;127,493391;105,716284;99,0364711;102,640043;119,611231;111,336277;109,67784;112,976294;137,764365;98,9960775;126,082019;109,149669;112,902879;100,993404;104,491338;97,0070677;111,705583;101,693354;107,655554;105,270132;107,60255;103,797077;108,167381;135,734265;97,0615338;125,146144;114,956188;101,229469;109,628895;119,05142;117,596937;103,652231;116,944584;109,70358;109,748231;123,266488;107,759777;114,770007;113,391911;99,3597619;122,035389;105,775129;109,868778;104,519652;119,549901;113,31808;112,561443;114,201403;81,173794;103,994729;103,261835;112,618051;114,255384;113,897734;123,259445;111,107001;126,8561;172,990626;118,494015;124,467392;109,568409;114,7737;103,419188;113,528624;103,676868;112,652762;115,553364;115,998734;105,027004;113,11053;115,611455;106,986662;109,135897
"2019q11";22,2306476;31,7311149;53,7200064;56,715131;56,852954;22,9411358;32,3846738;21,5742855;22,1584691;52,0521349;55,6463194;51,8274381;37,3560563;42,5909336;46,1855548;64,2934592;58,9889858;71,6317834;58,4543624;55,8348276;62,9916518;21,4764199;46,9655195;106,010719;119,037787;105,585157;96,8245336;123,534391;107,943672;114,884494;121,372458;108,83376;127,17069;106,153362;98,2454181;100,050781;120,411422;113,477407;107,060365;116,328485;141,372776;100,790902;125,092179;111,22931;110,750518;99,6858854;104,926799;94,6564739;111,631346;103,538628;107,707813;100,076094;102,209788;99,0924011;108,856956;126,339639;96,7053659;118,659149;113,643775;101,16939;109,048597;117,09374;113,697073;100,053896;114,471975;108,302391;109,39521;122,865595;105,049937;113,728786;115,200375;107,313413;113,204322;106,46452;110,858348;105,242358;121,729836;110,424982;112,873019;115,472596;96,4555072;103,64594;129,870589;114,978232;117,782331;113,429086;121,507973;115,146947;119,078543;138,586635;113,588185;122,454059;109,982209;113,41647;99,179355;119,113401;106,204233;117,26177;113,469521;119,549229;110,844545;112,848482;113,795281;105,535506;108,497217
"2019q12";23,055645;32,9814366;54,9536563;56,9998614;57,5372018;23,4752632;32,986742;20,420076;18,1258009;50,9928523;57,070164;51,4530271;36,3346867;45,5689621;46,1363888;69,0831394;57,9806955;71,6246659;57,5185002;56,1869224;64,2746784;21,856845;46,365225;103,137608;103,417317;114,770192;81,4315086;122,922086;105,697507;116,569372;116,521978;106,28624;126,592288;105,123154;94,2775239;99,8903828;121,021013;108,880001;106,487155;113,957781;138,949584;102,975095;119,165125;107,974941;109,704505;98,9098983;102,345468;94,8716794;101,639334;100,393544;97,2973819;101,310614;102,405326;98,6576438;105,207971;135,487467;99,7577857;126,953117;112,167164;99,5173646;106,309476;112,661961;116,860793;98,7326282;119,255501;98,8902465;109,641994;116,074274;110,137667;115,084597;125,279474;98,7032404;125,205473;96,3769626;110,087532;100,308126;125,893086;113,200203;113,204195;112,119731;94,6582372;101,988467;96,2588459;113,025673;114,30156;110,575301;117,995456;112,761212;121,825718;121,373711;112,445339;124,189298;109,788068;115,618616;99,8899497;97,6763186;100,797534;112,892078;112,012664;116,727908;103,759478;109,31426;112,452076;104,991214;107,229678
"2020q1";23,6882645;32,1184753;53,4080294;57,3335669;58,0513327;23,4957986;32,4344443;21,1169404;19,0620015;50,6032534;57,1176082;52,2499038;36,3948204;44,9985796;45,6195967;65,668745;59,4429319;70,9327679;64,9881743;56,4405398;63,7877954;22,6447438;47,680857;108,081282;123,579746;114,099119;101,945693;129,497279;111,026562;128,02897;125,068789;115,666202;135,975801;112,96096;104,311598;104,023881;130,439051;108,884228;109,526313;117,113845;135,457025;103,354341;134,18709;114,265567;117,364446;99,5054647;106,497867;97,0751767;109,547628;104,302468;105,140718;108,14437;104,923113;103,969678;107,901867;115,035496;92,9602913;121,526125;118,578475;103,178231;113,431344;121,839285;123,173576;105,591355;136,972261;109,425984;122,172886;124,018455;112,288113;115,154666;114,801055;102,310261;114,694317;108,327021;106,091746;103,46394;118,925282;110,512363;112,19773;118,955847;97,328124;111,212879;113,518354;116,382584;119,490062;118,208928;124,284834;116,62063;128,220161;136,1141;119,100001;123,563864;112,66811;117,032698;108,929489;106,469201;111,956358;115,184723;117,687061;116,886918;110,356135;118,939289;119,945326;107,187698;111,951127
"2020q2";23,3280359;33,1611088;54,061154;56,8808874;58,2885014;22,9363188;32,2700375;20,0016251;21,7585953;49,5979341;56,5975622;52,8303495;36,6564358;43,5338897;45,7281378;66,7690361;58,9574002;72,043444;63,0550592;55,1000613;62,5702093;21,7754004;47,9362163;105,158409;138,525722;114,768529;110,795759;136,302596;110,238726;124,420552;121,142125;107,78276;130,96112;109,343703;100,449384;103,113698;122,033033;104,064116;100,800019;110,672646;128,837071;96,2344126;123,236503;112,302004;111,297479;97,1025224;105,357757;95,3518067;99,2000975;99,0413645;93,3870433;95,2213993;101,232477;102,855065;102,882178;136,703338;93,1707483;121,985171;118,026178;99,5911597;111,899388;121,496058;122,559258;105,774808;127,471213;109,593996;115,728326;124,45692;110,284947;114,379797;120,589267;103,29771;121,937182;107,205914;106,462123;100,719999;114,678815;104,989033;113,385275;125,525206;110,259176;112,07689;101,317632;115,026851;118,542744;110,702009;116,187779;118,491971;122,112316;132,774704;118,239316;127,064543;110,407263;112,632827;91,8267365;112,613558;105,324143;115,887302;111,524159;117,386118;110,288551;118,363414;117,20347;106,381099;109,66783
"2020q3";24,4326396;39,6553594;60,5526797;63,2702646;68,814973;25,8693435;33,6635374;22,4116122;19,7826016;52,1576968;55,1207869;54,4479582;43,5767475;47,3172015;49,758729;66,8015822;62,8082351;73,4656014;75,0629448;62,8755222;64,3186973;18,8178043;49,5072525;79,6281459;104,795287;73,3090846;65,0931412;135,058964;106,510456;125,884456;133,968837;82,6620858;132,91598;88,2453505;66,3729977;86,8551627;73,3434254;52,9717384;66,1961727;70,8357932;58,2637779;64,1005997;93,5078944;75,2909557;87,8419448;102,217035;102,256614;98,3465376;86,8459766;75,5751725;85,7387718;61,3748694;102,839541;90,69289;102,749884;134,720347;99,7378396;121,295743;103,391846;78,3413915;97,3134814;100,397508;79,853103;89,2921987;101,329744;71,838644;94,2496358;96,8737854;74,2812056;91,0837338;103,615834;85,714334;103,469373;86,1742542;73,591523;82,9055119;93,0391008;71,0769895;82,099963;71,4429633;41,7779073;72,3276559;76,6607877;69,2292567;58,104831;74,5323796;94,5323574;67,4974325;76,3146793;112,213568;108,450493;115,940984;87,9943522;102,238097;61,4062559;62,1302374;74,4631454;57,4274813;74,5719128;83,4999164;66,8128653;81,1070924;100,076113;80,9982085;95,0974334
"2020q4";23,9559118;42,7303141;55,6032788;56,4696367;78,4206038;32,2617668;33,268852;18,5931472;22,8787671;53,0735427;59,2099247;54,4190859;50,5043393;57,2785955;51,7532116;66,814278;64,9379399;75,2794122;42,5872074;79,7562863;59,3821518;18,3934619;47,4296575;56,2370102;72,59813;38,2988588;58,3093296;117,394335;99,7746137;116,521266;106,274541;65,6522341;115,908075;40,9653388;33,9535139;35,5966447;29,9722277;28,9296498;26,3189812;15,0176104;7,98100082;14,7260312;59,2765855;35,6056181;55,8709938;88,0749452;89,8337402;86,296608;62,7569519;70,6187673;62,4052824;34,150206;79,7316685;71,8798097;83,0863738;122,69746;83,9812756;116,83271;77,3827105;60,3158186;76,8805016;67,0581056;39,4406849;56,8352612;79,4813698;38,8165787;71,6836919;59,2007871;44,5512196;58,7021569;80,1495305;67,6611229;83,2289666;58,694316;50,7743962;63,6370163;59,4421723;46,7813936;61,0540777;10,9320554;14,5833306;10,0552993;36,3006582;25,453078;9,76082081;26,8118898;45,8532912;38,5208696;33,4473029;82,428194;94,1348291;90,338491;75,8790813;79,6701461;37,2139711;46,4836331;25,1160512;16,6700053;26,7037664;44,0294704;46,1519592;47,8533902;72,8554717;54,5993864;69,5921356
"2020q5";23,2465623;34,2885946;47,9468776;49,6628439;57,5660221;25,057476;32,3333495;18,1568546;12,7357128;47,2269587;60,728342;50,6503467;36,3405273;44,4409964;46,0241007;67,8583124;61,3820318;71,5956017;66,653888;56,074093;59,5455033;20,6128394;46,6007174;80,7834575;114,943188;97,2636425;86,3528728;116,436473;100,70845;114,485988;104,388764;84,7891226;109,961271;76,9727743;84,5312918;67,6494772;53,3709211;69,5997742;44,435564;79,4939384;83,8312366;54,7054865;108,929367;82,276587;95,5355602;88,0718528;91,0746906;82,6399338;68,3743751;80,4095862;67,2776014;53,5503502;75,626468;82,498179;79,1913721;125,976766;79,283606;121,967076;91,4414703;84,9292591;87,6682001;96,2828257;95,9790237;81,1510158;98,1398663;82,2098377;90,3555271;90,3765674;87,0433653;93,313236;94,2648309;77,4452567;98,3669995;88,3404027;84,9583645;88,9145426;98,4366481;86,3223997;91,2582021;67,2320693;49,4667447;60,5097402;88,551014;93,4735401;81,4451651;79,0198699;79,9450912;76,1948673;62,9896747;126,520011;94,7778068;102,21546;89,3387637;91,2275162;52,7307949;35,722188;86,355924;78,457253;76,7977166;87,2158979;76,1226617;80,5028973;87,39657;87,1944147;84,1420355
